1917,"KIT RINOSORO GTS FR 30ML+ASPIRADORNASAL",COSMED IND COSM MED S/A,B18L0546,120,-,-,-,-,-
1918,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18090319,"300,00 CX",2226419,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1919,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100177,"50,00 CX",2226917,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1920,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100171,"50,00 CX",2226917,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1921,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100177,"100,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1922,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100171,"96,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1923,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18080437,"8,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1924,"KOLLAGENASE 0,6 U/G + CLORANFENICOL0,01 G/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100624,"40,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1925,"KOLLAGENASE CRISTÁLIA 0,6 U/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110026,"150,00 CX",2226917,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1926,"KOLLAGENASE CRISTÁLIA 0,6 U/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110026,"100,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1927,"KOLLAGENASE CRISTÁLIA 0,6 U/G","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100156,"1,00 CX",2227463,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1928,Kombiglyze XR,Empreendimentos Pague Menos SA,KN0179,204,533657,317/2019,26.05.2019,Porto Ferreira,SP
1929,Kombiglyze XR,Empreendimentos Pague Menos SA,LA0163,240,533657,317/2019,26.05.2019,Porto Ferreira,SP
1930,Kombiglyze XR,Servimed Comercial Ltda,KN0179,12,533662,317/2019,26.05.2019,Porto Ferreira,SP
1931,Kombiglyze XR,Servimed Comercial Ltda,KN0163,20,533662,317/2019,26.05.2019,Porto Ferreira,SP
1932,Kombiglyze XR,Servimed Comercial Ltda,LA0163,36,533662,317/2019,26.05.2019,Porto Ferreira,SP
1933,Kombiglyze XR,R M Hospitalar Ltda,KN0179,4,533638,317/2019,26.05.2019,Porto Ferreira,SP
1934,KURAMED SOL TOP FR SPR 50 ML,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905737,12 unidades,326875,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1935,KURAMED SOL TOP FR SPR 50 ML,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905737,6 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1936,KURAMED SOL TOP FR SPR 50 ML,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905737,12 unidades,326979,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1937,KWELL,ASPEN PHARMA,F217014,108 UNIDADES,137902,5243/2018,15/12/2017,"AV FRITZ BEISER, 471, DT INDL / VL P IZABEL -CACHOEIRINHA.",RS
1938,KWELL,ASPEN PHARMA,F217014,108,137902,5243/2018,15/12/2017,Cachoerinha,RS
1939,KWELL,GSK / ASPEN PHARMA,F216023,5,130531,8007232,14/08/2017,GOIANIA,GO
1940,LABCAÍNA,DIMASTER,18004707,100 TUBOS,186537,"101-00432/2019 + RETIFICAÇÃO No03292019/231719-01",29/05/2019,DESCONHECIDO,-
1941,LABEL 40MG SOLOR FRVDx45ML,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1814600,96 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1942,LÁBREA 5 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18060087,"5,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1943,"LACDAY 10.000FCC COM MAST 6BLTX10ALIM-E",EMS,0Y7389,840,1475602,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1944,"LACDAY 10.000FCC COM MAST 6BLTX10ALIM-E",EMS,0Y7389,40,1475635,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1945,"LACDAY 10.000FCC COMMAST3BLTX10ALIM-E",EMS,0Y4791,224,1475602,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1946,"LACDAY 10.000FCC COMMAST3BLTX10ALIM-E",EMS,0Y5224,448,1475602,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1947,"LACDAY 10.000FCC COMMAST3BLTX10ALIM-E",EMS,0Y4791,504,1475635,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1948,"LACDAY 10.000FCC COMMAST3BLTX10ALIM-E",EMS,0Y4791,1064,1475683,095-00443/2019-02,18/04/2019,VASSOURAS,RJ
1949,LACLEV,Abbott Laboratórios do Brasil,180720,12  cartuchos,175522,5982 / 2019/100322,09/04/2019,GRAVATAÍ,RS
1950,"LACRIBELL 1,0 MG/ML + 3,0 MG/ML","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18070699,"60,00 UN.",2221142,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1951,"LACRIBELL 1,0 MG/ML + 3,0 MG/ML","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18070626,"240,00 UN.",2226928,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1952,LACRIFILM 5MG/ML SOL OFTALMICA X 10 ML,União Química Farmacêutica Nacional,1907779,800 cartuchos,334706,19-00759,15/04/2019,Jequié,BA
1953,LACRIFILM 5MG/ML SOL OFTALMICA X 10 ML,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1907779,800 CARTUCHOS,334706,19-00759,15/04/2019,JEQUIÉ,BA
1954,LACRIFILM COLIRIO 15ML,União Química Farmacêutica Nacional,1902536,960 cartuchos,334706,19-00759,15/04/2019,Jequié,BA
1955,LACRIFILM COLIRIO 15ML,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1902536,960 CARTUCHOS,334706,19-00759,15/04/2019,JEQUIÉ,BA
1956,LACRIFILM COLIRIO 15ML,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1817043,320 CARTUCHOS,1700632,19I0319132174,04/11/2019,JABOATÃO DOS GUARARAPES,PE
1957,LACRILAX 5MG/ML SOL OFT CT FR 10ML,Cosmed Ind Cosm Med S/A,B18L1278,192 UN,000615985-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1958,LACRILAX 5MG/ML SOL OFT CT FR 15ML,Cosmed Ind Cosm Med S/A,B18L1273,240 UN,000615985-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1959,LACTO PURGA COMP REV BL 24X1X16,COSMED IND COSM MED S/A,B18H0358,336,-,-,-,-,-
1960,"LACTOLINEA 667MG SOL OR FR 120ML SALFRU","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1813409,2 unidades,326855,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1961,"LACTOLINEA 667MG SOL OR FR 120ML SALFRU","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1813409,2 unidades,326979,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1962,"LACTOLINEA 667MG SOL OR FR 120ML SBRAME","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908868,2 unidades,326855,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1963,"LACTOLINEA 667MG SOL OR FR 120ML SBRAME","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908868,6 unidades,326856,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1964,"LACTOLINEA 667MG SOL OR FR 120ML SBRAME","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908868,6 unidades,326857,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1965,"LACTOLINEA 667MG SOL OR FR 120ML SBRAME","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908868,2 unidades,326979,2019-028237260-001,15/06/2019,BRUMADINHO,MG
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1966,LANELI DHA CAP GEL C/ 60,SANOFI MEDLEY,1200001821,90 CARTUCHOS,23520,2053/2019,27/03/2019,GUARULHOS,SP
1967,LANELI DHA CAP GEL C/ 60,SANOFI MEDLEY,1200001821,60 CARTUCHOS,23622,2053/2019,27/03/2019,GUARULHOS,SP
1968,LÂNICO,Supera Farma Laboratórios S.A,608257,10 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
1969,LÂNICO COMP,Supera Farma Laboratórios S.A,621942,20 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
1970,LANIDRAT POMADA BISN 30G,Cosmed Ind Cosm Med S/A,Q19C0005,120 UN,000615991-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1971,LANSOPRAZOL 30MG 14 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E58C,6 UNIDADES,69106,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1972,LANSOPRAZOL 30MG 28 CAPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19C96M,50 UNIDADES,69053,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1973,LANSOPRAZOL 30MG 28 CAPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19C96M,6 UNIDADES,69085,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1974,LANSOPRAZOL 30MG 28 CAPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19C96M,12 UNIDADES,69108,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1975,LANSOPRAZOL CAPSULAS 15MG C/28,SANOFI MEDLEY,9KP03011,80 CARTUCHOS,23528,2053/2019,27/03/2019,GUARULHOS,SP
1976,LANSOPRAZOL CAPSULAS 15MG C/28,SANOFI MEDLEY,9KP03011,160 CARTUCHOS,23382,2053/2019,27/03/2019,GUARULHOS,SP
1977,LANZOPEPT 30MG C/28CAPS/GEO,DISLAB - GO,1905957,4UN,176885,5256/2032,04/09/2019,DIADEMA,SP
1978,LASIX 20 COMP.,SANOFI MEDLEY,9RA00159,200 CARTUCHOS,26618,2019- 017499886-001,15/04/2019,RODOVIA BR 116,-
1979,LASIX 20 COMP.,SANOFI MEDLEY,9RA00335,200 CARTUCHOS,26618,2019- 017499886-001,15/04/2019,RODOVIA BR 116,-
1980,"LATOLISE DISPERSIVEL COMP CT BL24X3X10",Hypera Pharma,181085A,24 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1981,LATUDA,"DAIICHI SANKYO BRASIL FARMACÊUTICALTDA.",190157,35 CARTUCHOS,95963,1405/2019,11/03/2019,BARUERI,SP
1982,LAXOL 60 ml,LABORATÓRIO DAUDT OLIVEIRA LTDA,181283,24,45914,1098/2019,06/02/2019,LOUVEIRA,SP
1983,LEGALON 90MG 2BK X 15 DRAG,MYLAN LABORATÓRIOS LTDA,440888,48,7290,2019-046397245-001,07/08/2019,"IMPOSSÍVEL DE IDENTIFICAÇÃO, COMFORMECONSTA NO BOLETIM DE OCORRÊNCIA",-
1984,LEIBA OD LARANJA  FR X 20 (AL),União Química Farmacêutica Nacional,1843677,108 cartuchos,310586,19-00759,15/04/2019,Jequié,BA
1985,LEIBA OD LARANJA  FR X 20 (AL),UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1843677,108 CARTUCHOS,310586,19-00759,15/04/2019,JEQUIÉ,BA
1986,Leite de Magnésia Phillips 350 mL,A.Pharma Distribuidora Ltda,WD0045V,36 unidades,14804,37842307,09/08/2018,Serra,ES
1987,LEITE DE MAGNÉSIA PHILLIPS HORT 350ML,GSK,WE0218V,72,15507,123249.01.2019.0.00.704,21/01/2019,JOAO PESSOA,PB
1988,LEITE DE MAGNÉSIA PHILLIPS ORIG 350ML,ASPEN PHARMA,116067,36 UNIDADES,18033,931-6132/2019,27/06/2018,"AVENIDA CONTORNO CEASA, 1500  PEDRASFORTALEZA",CE
1989,LEITE DE MAGNÉSIA PHILLIPS ORIG 350ML,ASPEN PHARMA,WA0088V,36 UNIDADES,12774,2018/1429942,18/12/2018,"RD116, no 22301 - CURITIBA / PR",PR
1990,LEITE DE MAGNÉSIA PHILLIPS ORIG. 350 ML,NATULAB,116459,8388,146739,19014953801/19-00908,23/01/2019,ITAMARAJU,BA
1991,LEITE DE MAGNÉSIA PHILLIPS ORIG. 350 ML,NATULAB,116466,8424,146740,19014953801/19-00908,23/01/2019,ITAMARAJU,BA
1992,LEITE DE MAGNÉSIA PHILLIPS ORIG. 350 ML,NATULAB,116467,8313,146741,19014953801/19-00908,23/01/2019,ITAMARAJU,BA
1993,LEITE DE MAGNÉSIA PHILLIPS ORIG. 350 ML,NATULAB,116465,8280,146804,19014953801/19-00908,23/01/2019,ITAMARAJU,BA
1994,LEITE DE MAGNÉSIA PHILLIPS ORIG. 350 ML,NATULAB,116470,8592,146738,19014953801/19-00908,23/01/2019,ITAMARAJU,BA
1995,LEITE DE MAGNÉSIA PHILLIPS TRAD 120ML,NATULAB,116238,24,20351,133021.01.2019.0.00.704,27/12/2018,CAMPINA GRANDE,PB
1996,LESTER,Supera Farma Laboratórios S.A,567768,34 cartuchos,125381,074-01074/2019,05/02/2019,São Gonçalo,RJ
1997,LEUCOGEN 80MG CAP BLX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1817352,60 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1998,"LEVOFLOXACINO 500MG 1 BLPT X 7 CPRREV",CELLERA FARMACÊUTICA S.A.,10012,210 CTs,000208772-3,1343/2019,06/02/2019,ITAPEVA,MG
1999,"LEVOFLOXACINO 500MG COMP REV 1 BL X10","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1907592,6 unidades,326856,2019-028237260-001,15/06/2019,BRUMADINHO,MG
2000,"LEVOFLOXACINO 500MG COMP REV 1 BL X7","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1907156,6 unidades,326857,2019-028237260-001,15/06/2019,BRUMADINHO,MG
2001,LEVOFLOXACINO COMP REV 500MG C/ 10,SANOFI MEDLEY,564279,200 CARTUCHOS,23532,2053/2019,27/03/2019,GUARULHOS,SP
2002,LEVOFLOXACINO COMP REV 500MG C/ 10,SANOFI MEDLEY,564279,200 CARTUCHOS,23470,2053/2019,27/03/2019,GUARULHOS,SP
2003,LEVOFLOXACINO COMP REV 500MG C/ 7,SANOFI MEDLEY,564276,100 CARTUCHOS,23532,2053/2019,27/03/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
2004,LEVOFLOXACINO COMP REV 500MG C/ 7,SANOFI MEDLEY,564276,200 CARTUCHOS,23470,2053/2019,27/03/2019,GUARULHOS,SP
2005,LEVOID 100MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1816771,144 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2006,LEVOID 112MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1901761,40 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2007,LEVOID 125MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1901047,48 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2008,LEVOID 150MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1901760,40 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2009,LEVOID 175MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1812413,12 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2010,LEVOID 200MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1813900,48 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2011,LEVOID 25MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1816158,48 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2012,LEVOID 50MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1901855,240 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2013,LEVOID 75MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1901580,192 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2014,LEVOID 88MCG COM CTX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1902149,48 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2015,LEVOTAC® 5 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18090255,"4,00 CX",2227463,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
2016,LEVOTIROXINA 75MCG C/30CPR/MCK,DISLAB - GO,BR109768,3UN,176885,5256/2033,05/09/2019,DIADEMA,SP
2017,LEXOTAN 3MG 30 COMP (B1),ROCHE,RJ1020,144 UNIDADES,345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
2018,LEXOTAN 3MG 30 COMP (B1),ROCHE,RJ1020,408 UNIDADES,345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
2019,LEXOTAN 6MG 30 COMP (B1),ROCHE,RJ0710,144 UNIDADES,345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
2020,LEXOTAN 6MG 30 COMP (B1),ROCHE,RJ0710,288 UNIDADES,345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
2021,"LIBERAFLUX 7,5MG XPE FRX100ML+CP ACH","ACHE LABORATORIOS FARMACÊUTICOSS.A",29867,25 UNIDADE,1820004,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
2022,Libiam,Libbs Farmacêutica,19C0971,≅45,144121,5.438/2019-0,19/09/2019,BRASÍLIA,DF
2023,Libiam,Libbs Farmacêutica,19D0681,≅15,147454,5.438/2019-0,19/09/2019,BRASÍLIA,DF
2024,LIDIAL POM 50MG/G 1 BGAL X 25G,CELLERA FARMACÊUTICA S.A.,9466,480 CTs,000208797-3,1343/2019,06/02/2019,ITAPEVA,MG
2025,"LIDOCAINA 50MG/G POM DERM BISN 25G -LG",EMS,0Y8592,84,1476540,2019/485877,23/04/2019,CURITIBA,PR
2026,"LIDOPASS 50MG/G POM BG 25G SBRLARANJA","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908769,6 unidades,326875,2019-028237260-001,15/06/2019,BRUMADINHO,MG
2027,LINEZOLIDA 2MG/ML - 10 X 300 ML,SUN FARMACÊUTICA DO BRASIL LTDA,590299,60 UN,33593,COP No1075424190216145001,16/02/2019,Professor Jamil,GO
2028,LINEZOLIDA 2MG/ML - 10 X 300 ML,SUN FARMACÊUTICA DO BRASIL LTDA,590299,90 UN,33588,COP No1075424190216145001,16/02/2019,Professor Jamil,GO
2029,LIPISTAT 20MG 1BLT C/10 COM REV-S-AG,SIGMA,0Y7773,200,001521874,1093/2019,03/07/2019,SUMARÉ,SP
2030,LISADOR 500MG COMP CT BL 48X3X8,Cosmed Ind Cosm Med S/A,B18H3275,960 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2031,LISADOR 500MG CT 12X25X8 COMP,Cosmed Ind Cosm Med S/A,B18M1466,12 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2032,LISADOR 500MG CT 12X25X8 COMP,COSMED IND COSM MED S/A,B18M1466,192,-,-,-,-,-
2033,LISADOR 500MG CT 48X2X8 COMP,Cosmed Ind Cosm Med S/A,B18J1539,48 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2034,LISADOR 500MG CT 48X2X8 COMP,Cosmed Ind Cosm Med S/A,B18K2076,4032 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2035,LISADOR CT 4X25X4 COMP,Cosmed Ind Cosm Med S/A,B18H3218,204 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2036,"LISADOR DIP 1G DISP BL 100COMP(12X25X4)",Cosmed Ind Cosm Med S/A,B18K2168,60 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2037,"LISADOR DIP 1G DISP BL 100COMP(12X25X4)",Cosmed Ind Cosm Med S/A,B18L1639,24 UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
2038,"LISADOR DIP 1G DISP BL 200COMP(12X25X8)",COSMED IND COSM MED S/A,B18H2654,36,-,-,-,-,-
2039,LISINOPRIL COMP 10MG C/ 30,SANOFI MEDLEY,18100262,308 CARTUCHOS,23638,2053/2019,27/03/2019,GUARULHOS,SP
2040,LISINOPRIL COMP 10MG C/ 30,SANOFI MEDLEY,18100262,462 CARTUCHOS,23626,2053/2019,27/03/2019,GUARULHOS,SP
2041,LISINOPRIL COMP 20MG C/ 30,SANOFI MEDLEY,18100894,9 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
2042,LISINOPRIL COMP 20MG C/ 30,SANOFI MEDLEY,18100895,231 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
2043,LISINOPRIL COMP 20MG C/ 30,SANOFI MEDLEY,18100895,308 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
2044,LISINOPRIL COMP 20MG C/ 30,SANOFI MEDLEY,18100894,12 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
2045,LISINOPRIL COMP 5MG C/ 30,SANOFI MEDLEY,18120146,240 CARTUCHOS,23666,2053/2019,27/03/2019,GUARULHOS,SP
2046,LISINOPRIL COMP 5MG C/ 30,SANOFI MEDLEY,18120146,240 CARTUCHOS,23476,2053/2019,27/03/2019,GUARULHOS,SP
2047,LONCORD (8701),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190011,360 cartuchos,55950,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
2048,LONCORD (8702),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190013,120cartuchos,55950,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
2049,LONCORD (8702),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190013,1cartucho,55958,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
2050,LONGACTIL® 100 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18040402,"9,00 UN.",2227471,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
2051,LONGACTIL® 100 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18040403,"96,00 UN.",2227471,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
2052,LONGACTIL® 25 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18090486,"75,00 UN.",2227471,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
2053,LONGACTIL® 40 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18070858,"10,00 UN.",2227472,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
2054,LORATADINA 1 MG/ML XPE 100ML+CP,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D758,15 UNIDADES,69050,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
2055,LORATADINA 1 MG/ML XPE 100ML+CP,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D758,5 UNIDADES,69109,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
2056,LORATADINA 1MG/ML XPE PL 100ML+CP,"PRATI, DONADUZZI E CIA LTDA",19D758,12,350303,2019-028237260-001,15/06/2019,Brumadinho,MG
2057,LORATADINA 1MG/ML XPE PL 100ML+CP,PRATI DONADUZZI & CIA LTDA,19F325,1,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,
2058,LORATADINA 1MG/ML XPE PL 100ML+CP,PRATI DONADUZZI & CIA LTDA,19G65B,5,000129929-1,19E0251000818,18/10/2019,IMBIMIRIM,PE
2059,LORATADINA 1MG/ML XPE PL 100ML+CP-VP,"PRATI, DONADUZZI E CIA LTDA",19A304,100,315860,-,-,BASE TRANSPORTADORA,-
2060,LORATAMED 10 MG COMP 1 BL X 12,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1904155,30 unidades,326780,2019-028237260-001,15/06/2019,BRUMADINHO,MG
2061,LORATAMED 10 MG COMP 1 BL X 12,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1904155,24 unidades,326831,2019-028237260-001,15/06/2019,BRUMADINHO,MG
2062,LORATAMED 10MG COMP 30 BL X 12 HOSP,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1901504,3 UNIDADES,283367,1970251190205161000,05/02/2019,Padre Carvalho,MG
2063,LORATAMED 10MG COMP 30 BL X 12 HOSP,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1901504,5 UNIDADES,283394,1970251190205161000,05/02/2019,Padre Carvalho,MG
2064,LORATAMED 10MG COMP 30 BL X 12 HOSP,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1901504,10 UNIDADES,283704,1970251190205161000,05/02/2019,Padre Carvalho,MG
2065,LORATAMED 10MG COMP 30 BL X 12 HOSP,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1901504,4 UNIDADES,283728,1970251190205161000,05/02/2019,Padre Carvalho,MG
2066,Lorazepam,REPRESS DIST. MED. EIRELI,0S2356,01 caixa,150232,1198/2019,13/03/2019,Butanta,SP
