1998,ELIA BETA 2-GLYCOPROTEIN I IGM,Phadia Diagnósticos Ltda.,0044,2,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
1999,ELIA CALPROTECTIN 2 CALIBRATOR,Phadia Diagnósticos Ltda.,0029,1,34768,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2000,ELIA CALPROTECTIN 2 CONJUGATE,Phadia Diagnósticos Ltda.,MHWY,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2001,ELIA CALPROTECTIN 2 CURVE CONT,Phadia Diagnósticos Ltda.,M6H6,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2002,ELIA CALPROTECTIN 2 WELL,Phadia Diagnósticos Ltda.,0032,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2003,ELIA CARDIOLIPIN IGA WELL,Phadia Diagnósticos Ltda.,0033,4,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2004,ELIA CARDIOLIPIN IGG WELL,Phadia Diagnósticos Ltda.,0095,4,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/Furtada/ Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
2005,ELIA CARDIOLIPIN IGM WELL CIL,Phadia Diagnósticos Ltda.,0091,3,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2006,ELIA CELIKEY IGA WELL,Phadia Diagnósticos Ltda.,0165,4,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2007,ELIA CELIKEY IGG WELL,Phadia Diagnósticos Ltda.,0057,2,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2008,ELIA CENP WELL,Phadia Diagnósticos Ltda.,0058,1,34768,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2009,ELIA DSDNA WELL,Phadia Diagnósticos Ltda.,0133,3,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2010,ELIA GLIADIN DP IGA WELL,Phadia Diagnósticos Ltda.,0042,3,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2011,ELIA GLIADIN DP IGG WELL,Phadia Diagnósticos Ltda.,0046,3,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2012,ELIA IGA CALIBRATOR STRIPS,Phadia Diagnósticos Ltda.,MHJ5,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2013,ELIA IGA CALIBRATOR WELL,Phadia Diagnósticos Ltda.,0075,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2014,ELIA IGA CONJUGATE 50,Phadia Diagnósticos Ltda.,MJLL,2,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2015,ELIA IGA CURVE CONTROL STRIPS,Phadia Diagnósticos Ltda.,MHZ0,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2016,ELIA IGG CALIBRATOR STRIPS,Phadia Diagnósticos Ltda.,MG6L,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2017,ELIA IGG CALIBRATOR WELL,Phadia Diagnósticos Ltda.,0131,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2018,ELIA IGG CONJUGATE 50,Phadia Diagnósticos Ltda.,MKN9,3,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2019,ELIA IGG CURVE CONTROL STRIPS,Phadia Diagnósticos Ltda.,MGL5,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2020,ELIA IGM CALIBRATOR STRIPS,Phadia Diagnósticos Ltda.,MG6M,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2021,ELIA IGM CALIBRATOR WELL,Phadia Diagnósticos Ltda.,0041,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2022,ELIA IGM CONJUGATE 50,Phadia Diagnósticos Ltda.,MLAX,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2023,ELIA IGM CURVE CONTROL STRIPS,Phadia Diagnósticos Ltda.,MG6H,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2024,ELIA JO-1 WELL,Phadia Diagnósticos Ltda.,0079,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2025,ELIA LA WELL,Phadia Diagnósticos Ltda.,0077,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2026,ELIA MPOS WELL,Phadia Diagnósticos Ltda.,0077,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2027,ELIA PR3S WELL,Phadia Diagnósticos Ltda.,0090,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2028,ELIA RO WELL,Phadia Diagnósticos Ltda.,0090,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2029,ELIA SAMPLE DILUENT,Phadia Diagnósticos Ltda.,MD4J,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2030,ELIA SCL-70S WELL,Phadia Diagnósticos Ltda.,0034,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2031,ELIA STOOL EXTRACTION KIT 2,Phadia Diagnósticos Ltda.,0278,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2032,ELIA SYMPHONY WELL,Phadia Diagnósticos Ltda.,0176,4,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2033,ELIA U1RNP WELL,Phadia Diagnósticos Ltda.,0066,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2034,ELIAS MDP WELL,Phadia Diagnósticos Ltda.,0038,1,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
2035,EMDOGAIN FL 0.15ML,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",AJG45,3,000051607,103.463/2020-1,28/08/2020,BRASÍLIA,DF
2036,EMDOGAIN FL 0.15ML,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",AJG45,1,000051609,103.463/2020-1,28/08/2020,BRASÍLIA,DF
2037,"ENTERALFIX AIR TK PARA BOMBA DEINFUSÃO",Laboratórios B.Braun S/A,18I05LA245,60  (caixa com 60 peças),441997,2020-018764331-001,20/04/2020,Nova Lima,MG
2038,ENX.ART.INO.VALV(COND.VALV)-27,ST. JUDE MEDICAL BRASIL LTDA.,15394871   / 5093166,1,246632,N/A,16/07/2020,SAO JOSE DO RIO PRETO,SP
2039,EQUIPAMENTO TACTISYS QUARTZ,ST. JUDE MEDICAL BRASIL LTDA.,31254/5294657,1,268014,N/A,10/03/2020,SAO PAULO,SP
2040,ESC JJ PROF 3D 40 MEDIA 12 UN,"JOHNSON & JOHNSON DO BRASIL IND E COMDE PR2D PARA SAÚDE LTDA",270220,5 caixas,000.542.621-1,403326/2020,31/03/2020,SÃO VICENTE,SP
2041,"ESC JJ ULTRA, CLEAN GD 40 M 12 UN","JOHNSON & JOHNSON DO BRASIL IND E COMDE PR2D PARA SAÚDE LTDA",200220,5 caixas,000.542.621-1,403326/2020,31/03/2020,SÃO VICENTE,SP
2042,Escape - Cesto de Extração de Cálculos,Boston Scientific do Brasil Ltda.,18064516,1 unidade,DANFE 000793982,612/2020,27/01/2020,"RUA DOUTOR JOAO BATISTA DE LACERDA, 585BELEM - S.PAULO - SP",SP
2043,Escova de limpeza de abertura de canais,Olympus Optical do Brasil LTDA,9YR,3 unidades,149776,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
2044,Escova de limpeza do canal,Olympus Optical do Brasil LTDA,98R,3 unidades,149776,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
2045,Espaçador Agachamber Aerolin,GlaxoSmithKline Brasil Ltda.,EAGB041904,50 unidades,No. 000.071.599,2a CRPN ESPLAN-BO-20-00882,23/10/2020,"BR 101 KM25 Decrescente, Esplanada, BA - BR",BA
2046,ESPATULA PLASTICA PARA ALGINATO,"MAQUIRA INDUSTRIA DE PRODUTOSODONTOLÓGICOS LTDA",816019,1,91998,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
2047,Espiral de Resgate Urológico Stone Cone,Boston Scientific do Brasil Ltda.,E55378,1 unidade,DANFE 001084891,612/2020,27/01/2020,"RUA DOUTOR JOAO BATISTA DE LACERDA, 585BELEM - S.PAULO - SP",SP
2048,ETP10 ERTAPENEM,Phadia Diagnósticos Ltda,2539811,4,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
2049,ETP10 ERTAPENEM,Phadia Diagnósticos Ltda,2543343,4,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
2050,EX3151 - ADAPTADOR P/ CONECTOR,ST. JUDE MEDICAL BRASIL LTDA.,EX31514111/9439609,1,348496,N/A,10/03/2020,SAO JOSE DO RIO PRETO,SP
2051,EX3151 - ADAPTADOR P/ CONECTOR,ST. JUDE MEDICAL BRASIL LTDA.,EX31514070 / 9439609,1,336683,N/A,16/07/2020,VITORIA,ES
2052,EXTENSOFIX 120 CM,Laboratórios B.Braun S/A,20B20LA042,"300 peças (caixa com 100peças)",441988,2020-018764331-001,20/04/2020,Nova Lima,MG
2053,EXTENSOFIX 20 CM,Laboratórios B.Braun S/A,20C19LA072,"1.280 peças (caixa com 160peças)",441976,2020-018764331-001,20/04/2020,Nova Lima,MG
2054,EXTENSOFIX 60 CM,Laboratórios B.Braun S/A,20B19LA042,"420 peças (caixa com 140peças)",441988,2020-018764331-001,20/04/2020,Nova Lima,MG
2055,Extensor Alta Pressão 150cm,"Hartmann Indústria e Comércio de Produtos Médico-Hospitalares Ltda",27219,10,000.174.234,075-003037/2020-01,31/08/2020,"Rua Clodomiro Antunes da Costa, 200M Brizolão - BairroArsenal - São Gonçalo - RJ CEP 24.000-000",RJ
2056,Extensor para Cistoscopia 2 Vias,"Hartmann Indústria e Comércio de Produtos Médico-Hospitalares Ltda",0001411,30,000.174.242,075-003037/2020-01,31/08/2020,"Rua Clodomiro Antunes da Costa, 200M Brizolão - BairroArsenal - São Gonçalo - RJ CEP 24.000-000",RJ
2057,"EXTENSOR RT – TRANSFER SIMPLESRT12500",1000MEDIC,-,30 UNIDADES,19I29,158360/2020,20/12/2019,-,-
2058,EXTRATOR DA BASE TIBIAL W 5/16,IOL IMPLANTES LTDA,116460,1,14155,1020/2020,25/03/2020,Diadema,SP
2059,EXTRATOR DA PROTESE FEMORAL M2,IOL IMPLANTES LTDA,122787,1,14155,1020/2020,25/03/2020,Diadema,SP
2060,EXTRATOR DE PROVA,IOL IMPLANTES LTDA,122257,1,14155,1020/2020,25/03/2020,Diadema,SP
2061,EXTRATOR UNIVERSAL,IOL IMPLANTES LTDA,117008,1,14155,1020/2020,25/03/2020,Diadema,SP
2062,EZETIMIBA 10MG C/30COMP/SDZ,DISLAB - GO,JW0795,3UN,212316,5317/2019,11/12/2019,SÃO PAULO,SP
2063,F100 NITROFURANTOIN,Phadia Diagnósticos Ltda,2826747,16,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
2064,"FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001ENTERAL)",LIFEMED,"Série: LFE 15120059LOTE: BOM 1506179",1,000.044.449,"dependência: 21° DP Vila Matildeatendimento n°: 19/03/2019",19/03/2019,"HOSPITAL MUNICIPAL DR. ALEXANDRE ZAIO(Autarquia Hospitalar Municipal)",-
"",,,,Quantidade Roubada/,,,,
Ordem,Produto*,Empresa*,No de Série/ Lote*,No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
"",,,,Furtada/ Extraviada*,,,,
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15120063,,dependência: 21° DP Vila Matilde,,HOSPITAL MUNICIPAL DR. ALEXANDRE ZAIO,
2065,,LIFEMED,,1 000.044.449,,19/03/2019,,-
"",ENTERAL),,LOTE: BOM 1506179,,atendimento n°: 19/03/2019,,(Autarquia Hospitalar Municipal),
"",,,,,,,"Av Menotti Laudisio, 100- Jardim Cidade Pirituba -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110722,,,entre 17/01/2020 e,,
2066,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110724,,,entre 17/01/2020 e,,
2067,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNiIsCioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110729,,,entre 17/01/2020 e,,
2068,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNiIsCioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110734,,,entre 17/01/2020 e,,
2069,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110736,,,entre 17/01/2020 e,,
2070,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110740,,,entre 17/01/2020 e,,
2071,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNiIsCioIP, A10L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110742,,,entre 17/01/2020 e,,
2072,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, A10L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110744,,,entre 17/01/2020 e,,
2073,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110745,,,entre 17/01/2020 e,,
2074,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNiIsCioIP, A10L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110749,,,entre 17/01/2020 e,,
2075,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNisICioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110751,,,entre 17/01/2020 e,,
2076,,LIFEMED,,1 000.044.456,265/2020,,"São Paulo, SP- CEP: 02945-000 (",SP
"",ENTERAL),,LOTE: 1506149,,,20/01/2020 (em hora incerta),,
"",,,,,,,"AHvO MSPenIToAttLi  LMaUudNiIsCioIP, 1A0L0 D- OJaUrdTiOmR C JiOdaSdÉe  SPOiriAtuRbEaS -",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110746,,,,,
2077,,LIFEMED,,1 000.044.456,1,23/06/2020,"São Paulo, SP- CEP: 02945-000 (HOSPITAL",SP
"",ENTERAL),,LOTE: 1506149,,,,,
"",,,,,,,"MAUv NMIeCnIPotAtiL L DauOdUisTioO,R 1 0J0O- ́ SJaEr dSimOA CRidEaSd eH UPiNriGtuRbaIA -)",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 15110748,,,,,
2078,,LIFEMED,,1 000.044.456,12,23/06/2020,"São Paulo, SP- CEP: 02945-000 (HOSPITAL",SP
"",ENTERAL),,LOTE: 1506149,,,,,
"",,,,,,,"MAUv MNIeCnIPotAtiL L DauOdUisTioO,R 1 0J0O- ́ SJaEr dSimO ACRidEaSd eH PUiNriGtuRbaIA -)",
"",FAMÍLIA BOMBAS LF 2001 (modelo: LF 2001,,Série: LFE 17070304,,,,,
2079,,LIFEMED,,1 000.087.377,,23/06/2020,"São Paulo, SP- CEP: 02945-000 (HOSPITAL",SP
"",ENTERAL),,LOTE: 2095796,,,,,
"",,,,,,,MUNICIPAL DOUTOR JO ́SE SOARES HUNGRIA),
2080,FEP30 CEFEPIME,Phadia Diagnósticos Ltda,2529783,11 33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
"",,ORTHO CLINICAL DIAGNOSTICOS DO BRAS,,,,,,
2081,FERRITINA - REATIVO VITROS ECI,,2140,4 NF no 40417,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
"",,PRODUTOS PARA SAUDE LTDA,,,,,,
2082,fib-tem 10x5,WERFEN MEDICAL LTDA,42292601,3 19488,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
"",,ORTOSINTESE INDÚSTRIA E COMÉRCIO,,,,,AV. PARIS.,
2083,"FIO 1,25X150",,19E006507,10 234475,918-00081/2020,21/02/2020,,RJ
"",,LTDA.,,,,,BAIRRO: BOM SUCESSO,
"",,"MEDICO (HUAIAN) CO., LTD. - CHINA,",,,,,"Rua Pernambuco, 875 - Nossa Senhora das Graças",
2084,FIO AGULHADO SEDA 4.0 CAIXA,,37118051,1 79873,2019-059454471-001,03/12/2019,,MG
"",,REPÚBLICA POPULAR,,,,,- Betim,
2085,Fio guia Afiado,U&I Corporation,18E406,2 37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
2086,Fio guia Cego,U&I Corporation,18E407,10 37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
"",,,,,,,"RUA DOUTOR JOAO BATISTA DE LACERDA, 585 -",
2087,Fio Guia Urológico Amplatz Super Stiff,Boston Scientific do Brasil Ltda.,18239740,1 Caixa (5 unidades) DANFE 000793982,612/2020,27/01/2020,,SP
"",,,,,,,BELEM - S.PAULO - SP,
2088,Fio Osseo Liso 2.0 x 300mm,Traumedica tnstrum Impl,3780/20,155 61335,F-CGO-025,04/09/2020,Azul Linhas Aereas,-
2089,Fio Osseo Liso 2.0 x 300mm,Traumedica tnstrum Impl,3782/20,65 61335,F-CGO-025,04/09/2020,Azul Linhas Aereas,-
2090,Fio Osseo Liso 2.0 x 300mm,Traumedica tnstrum Impl,3784/20,50 61335,F-CGO-025,04/09/2020,Azul Linhas Aereas,-
"",FIOGUIA HIWIRE E BIWIRE C/ NÚCLEO NITINOL,HANDLE COMÉRCIO DE EQUIPAMENTO MÉDICOS,,,,,,
2091,SPREVEST HIDROFÍLICO,S.A.,5710855,1 0652060,4316/2020,03/11/2020,Campinas,
"",FIOGUIA HIWIRE E BIWIRE C/ NÚCLEO NITINOL,HANDLE COMÉRCIO DE EQUIPAMENTO MÉDICOS,,,,,,
2092,SPREVEST HIDROFÍLICO,S.A.,5710855,1 0652061,4316/2020,03/11/2020,Campinas,
"",FIOGUIA HIWIRE E BIWIRE C/ NÚCLEO NITINOL,HANDLE COMÉRCIO DE EQUIPAMENTO MÉDICOS,,,,,,
2093,SPREVEST HIDROFÍLICO,S.A.,5710855,2 0652062,4316/2020,03/11/2020,Campinas,
"",FIOGUIA HIWIRE E BIWIRE C/ NÚCLEO NITINOL,HANDLE COMÉRCIO DE EQUIPAMENTO MÉDICOS,,,,,,
2094,SPREVEST HIDROFÍLICO,S.A.,5710855,2 0652063,4316/2020,03/11/2020,Campinas,
"",,MAQUIRA INDUSTRIA DE PRODUTOS,,,,,"Rua Pernambuco, 875 - Nossa Senhora das Graças",
2095,FITA MATRIZ DE 7MM X 50 CMTS MAQUIRA,,132117,1 16395,2019-059454471-001,03/12/2019,,MG
"",,ODONTOLÓGICOS LTDA,,,,,- Betim,
2096,"FITA MICROPORE 1,2cmX4,5m",CREMER,1219,1 3390990,2020/270596,05/03/2020,TELEMACO BORBA,PR
"",,,,,,,"RUA DOUTOR JOAO BATISTA DE LACERDA, 585 -",
2097,Flexiva,Boston Scientific do Brasil Ltda.,C000004019,1 unidade DANFE 001102598,612/2020,27/01/2020,,SP
"",,,,,,,BELEM - S.PAULO - SP,
"",,ORTHO CLINICAL DIAGNOSTICOS DO BRAS,,,,,,
2098,Fluido de Referencia 800CX/30,,N7644,1 NF no 40417,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
"",,PRODUTOS PARA SAUDE LTDA,,,,,,
"",,ALLPLAN PRODUTOS ODONTOLOGICOS LTDA,,,,,"Rua Pernambuco, 875 - Nossa Senhora das Graças",
2099,FLUORPLAN GEL NEUTRO,,50819,1 1434,2019-059454471-001,03/12/2019,,MG
"",,ME,,,,,- Betim,
2100,FONT D 5.000 UI X 30 COMPRIMIDOS,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,516282,1 172406,17163033,18/11/2020,UBERLÂNDIA,MG
2101,FONT D 7.000 UI X 12 COMPRIMIDOS,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,516474,1 172406,17163033,18/11/2020,UBERLÂNDIA,MG
2102,FOT200 FOSFOMYCIN TROMETAMOL,Phadia Diagnósticos Ltda,2829284,9 33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
2103,FOX30 CEFOXITIN,Phadia Diagnósticos Ltda,2529762,2 33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
2104,"FP,6C CELL CONTROL 12X",SPProdutos para Laboratório Ltda,4215000K,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
2105,"FP,RETIC-X CELL CONTROL",SPProdutos para Laboratório Ltda,4312630K,1 165232,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
2106,"FRESA INICIAL CONICA Ø10,5 MM - IOL",IOL IMPLANTES LTDA,119713,1 14155,1020/2020,25/03/2020,Diadema,SP
2107,"FRESA INICIAL CONICA Ø10,5 MM - IOL",IOL IMPLANTES LTDA,119713,1 14155,1020/2020,25/03/2020,Diadema,SP
2108,"FRESA INICIAL CONICA Ø6,5 MM - IOL",IOL IMPLANTES LTDA,117491,1 14155,1020/2020,25/03/2020,Diadema,SP
2109,"FRESA INICIAL CONICA Ø6,5 MM - IOL",IOL IMPLANTES LTDA,117491,1 14155,1020/2020,25/03/2020,Diadema,SP
2110,"FRESA INICIAL CONICA Ø8,5 MM - IOL",IOL IMPLANTES LTDA,119456,1 14155,1020/2020,25/03/2020,Diadema,SP
2111,"FRESA INICIAL CONICA Ø8,5 MM - IOL",IOL IMPLANTES LTDA,119456,1 14155,1020/2020,25/03/2020,Diadema,SP
2112,FRUTAXX ABACAXI SACHE 5G X50,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,2012087,1 160001,16078925,31/07/2020,SÃO PAULO,SP
2113,FRUTAXX ABACAXI SACHE 5G X50,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,2012087,1 160125,16078925,31/07/2020,SÃO PAULO,SP
"",,ORTHO CLINICAL DIAGNOSTICOS DO BRAS,,,,,,
2114,FSH - REATIVO VITROS ECI,,2813,6 NF no 40417,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
"",,PRODUTOS PARA SAUDE LTDA,,,,,,
2115,GABAPENTINA (C1) 300MG C/30CPR/SDZ,DISLAB - GO,JV8722,6UN 212316,5317/2019,11/12/2019,SÃO PAULO,SP
2116,GABARITO DE CORTE,IOL IMPLANTES LTDA,117010,1 14155,1020/2020,25/03/2020,Diadema,SP
"","Gamma-Glutamyltransferase (GGT), R1 4x15 mL, R2",Beckman Coulter do Brasil Comércio e Importação de,,,,,,
2117,SP4x15 mL,Produtos para Laboratório Ltda,2551,13 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
"","Gamma-Glutamyltransferase (GGT), R1 4x15 mL, R2",Beckman Coulter do Brasil Comércio e Importação de,,,,,,
2118,SP4x15 mL,Produtos para Laboratório Ltda,2551,1 165288,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
"","Gamma-Glutamyltransferase (GGT), R1 4x50 mL, R2",Beckman Coulter do Brasil Comércio e Importação de,,,,,,
2119,SP4x50 mL,Produtos para Laboratório Ltda,2581,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
2120,GARRA FIXA N. S. 36,IOL IMPLANTES LTDA,122622,1 14155,1020/2020,25/03/2020,Diadema,SP
2121,GARRA MOVEL N. S. 26,IOL IMPLANTES LTDA,119833,1 14155,1020/2020,25/03/2020,Diadema,SP
2122,GARRA MOVEL N. S. 36,IOL IMPLANTES LTDA,121892,1 14155,1020/2020,25/03/2020,Diadema,SP
"",,SHENZHEN SUPERLINE TECHNOLOGY CO.,,,,,"Rua Pernambuco, 875 - Nossa Senhora das Graças",
2123,GATES DRILLS 32MM #2/070 TDK,,18091001,1 42961,2019-059454471-001,03/12/2019,,MG
"",,LTD.,,,,,- Betim,
"",GEL DE CONTATO GELAID Z-101BA,,,,,,,
2124,CONJUNTO CONTENDO 2 TUBOS DE 100G,NIHON KOHDEN,89022,1 10950,1696/2020,15/06/2020,AVARÉ,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/Furtada/ Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
